combat_type,defense_leader,season_id,counter_leader,counter_units,defense_units,seen,win_percent,avg_banners,raw_text,source_url,skipped_duplicate_team_count
characters,QUEENAMIDALA,,DARTHBANE,"['DARTHBANE', 'MAUL']","['QUEENAMIDALA', 'BADBATCHECHO', 'MASTERQUIGON', 'PADAWANOBIWAN', 'SHAAKTI']",60,100.0,65.05,Seen 60 Win % 100% Avg 65.05,https://swgoh.gg/gac/counters/QUEENAMIDALA/,1
characters,QUEENAMIDALA,,DARTHBANE,"['DARTHBANE', 'COUNTDOOKU']","['QUEENAMIDALA', 'ANAKINKNIGHT', 'MASTERQUIGON', 'PADAWANOBIWAN', 'PADMEAMIDALA']",159,99.0,64.61,Seen 159 Win % 99% Avg 64.61,https://swgoh.gg/gac/counters/QUEENAMIDALA/,1
characters,QUEENAMIDALA,,DARTHBANE,"['DARTHBANE', 'COUNTDOOKU']","['QUEENAMIDALA', 'BADBATCHECHO', 'BADBATCHTECH', 'MASTERQUIGON', 'PADAWANOBIWAN']",142,99.0,64.76,Seen 142 Win % 99% Avg 64.76,https://swgoh.gg/gac/counters/QUEENAMIDALA/,1
characters,QUEENAMIDALA,,DARTHBANE,"['DARTHBANE', 'COUNTDOOKU']","['QUEENAMIDALA', 'CORUSCANTUNDERWORLDPOLICE', 'MASTERQUIGON', 'PADAWANOBIWAN', 'SHAAKTI']",115,99.0,64.53,Seen 115 Win % 99% Avg 64.53,https://swgoh.gg/gac/counters/QUEENAMIDALA/,1
characters,QUEENAMIDALA,,DARTHBANE,"['DARTHBANE', 'DARTHSIDIOUS']","['QUEENAMIDALA', 'BADBATCHECHO', 'MASTERQUIGON', 'PADAWANOBIWAN', 'SHAAKTI']",106,98.0,64.05,Seen 106 Win % 98% Avg 64.05,https://swgoh.gg/gac/counters/QUEENAMIDALA/,1
characters,QUEENAMIDALA,,DARTHBANE,"['DARTHBANE', 'COUNTDOOKU']","['QUEENAMIDALA', 'ANAKINKNIGHT', 'MASTERQUIGON', 'PADAWANOBIWAN', 'SHAAKTI']",140,97.0,63.58,Seen 140 Win % 97% Avg 63.58,https://swgoh.gg/gac/counters/QUEENAMIDALA/,1
characters,QUEENAMIDALA,,DARTHBANE,"['DARTHBANE', 'COUNTDOOKU']","['QUEENAMIDALA', 'BADBATCHECHO', 'MASTERQUIGON', 'PADAWANOBIWAN', 'SHAAKTI']",846,97.0,63.65,Seen 846 Win % 97% Avg 63.65,https://swgoh.gg/gac/counters/QUEENAMIDALA/,1
characters,QUEENAMIDALA,,DARTHBANE,"['DARTHBANE', 'COUNTDOOKU']","['QUEENAMIDALA', 'BARRISSOFFEE', 'MASTERQUIGON', 'PADAWANOBIWAN', 'SHAAKTI']",89,97.0,63.64,Seen 89 Win % 97% Avg 63.64,https://swgoh.gg/gac/counters/QUEENAMIDALA/,1
characters,QUEENAMIDALA,,SITHPALPATINE,"['SITHPALPATINE', 'DARTHBANE']","['QUEENAMIDALA', 'BADBATCHECHO', 'MASTERQUIGON', 'PADAWANOBIWAN', 'SHAAKTI']",99,96.0,65.72,Seen 99 Win % 96% Avg 65.72,https://swgoh.gg/gac/counters/QUEENAMIDALA/,1
characters,QUEENAMIDALA,,DARTHBANE,"['DARTHBANE', 'COUNTDOOKU']","['QUEENAMIDALA', 'KIADIMUNDI', 'LUMINARAUNDULI', 'MASTERQUIGON', 'PADAWANOBIWAN']",129,96.0,63.02,Seen 129 Win % 96% Avg 63.02,https://swgoh.gg/gac/counters/QUEENAMIDALA/,1
characters,QUEENAMIDALA,,DARTHBANE,"['DARTHBANE', 'SITHTROOPER']","['QUEENAMIDALA', 'BADBATCHECHO', 'MASTERQUIGON', 'PADAWANOBIWAN', 'SHAAKTI']",223,96.0,63.13,Seen 223 Win % 96% Avg 63.13,https://swgoh.gg/gac/counters/QUEENAMIDALA/,1
characters,QUEENAMIDALA,,DARTHBANE,"['DARTHBANE', 'COUNTDOOKU']","['QUEENAMIDALA', 'CORUSCANTUNDERWORLDPOLICE', 'GRANDMASTERYODA', 'MASTERQUIGON', 'PADAWANOBIWAN']",119,96.0,62.92,Seen 119 Win % 96% Avg 62.92,https://swgoh.gg/gac/counters/QUEENAMIDALA/,1
characters,QUEENAMIDALA,,DARTHBANE,"['DARTHBANE', 'COUNTDOOKU']","['QUEENAMIDALA', 'MASTERQUIGON', 'PADAWANOBIWAN', 'PLOKOON', 'SHAAKTI']",109,96.0,62.72,Seen 109 Win % 96% Avg 62.72,https://swgoh.gg/gac/counters/QUEENAMIDALA/,1
characters,QUEENAMIDALA,,DARTHBANE,"['DARTHBANE', 'SITHASSASSIN']","['QUEENAMIDALA', 'BADBATCHECHO', 'MASTERQUIGON', 'PADAWANOBIWAN', 'SHAAKTI']",354,96.0,62.72,Seen 354 Win % 96% Avg 62.72,https://swgoh.gg/gac/counters/QUEENAMIDALA/,1
characters,QUEENAMIDALA,,JEDIMASTERKENOBI,"['JEDIMASTERKENOBI', 'AHSOKATANO', 'COMMANDERAHSOKA', 'MACEWINDU', 'PADMEAMIDALA']","['QUEENAMIDALA', 'GRANDMASTERYODA', 'MASTERQUIGON', 'PADAWANOBIWAN', 'SHAAKTI']",97,95.0,62.35,Seen 97 Win % 95% Avg 62.35,https://swgoh.gg/gac/counters/QUEENAMIDALA/,1
characters,QUEENAMIDALA,,DARTHBANE,"['DARTHBANE', 'COUNTDOOKU']","['QUEENAMIDALA', 'BADBATCHECHO', 'GRANDMASTERYODA', 'MASTERQUIGON', 'PADAWANOBIWAN']",350,95.0,62.3,Seen 350 Win % 95% Avg 62.3,https://swgoh.gg/gac/counters/QUEENAMIDALA/,1
characters,QUEENAMIDALA,,DARTHBANE,"['DARTHBANE', 'COUNTDOOKU']","['QUEENAMIDALA', 'ANAKINKNIGHT', 'KIADIMUNDI', 'MASTERQUIGON', 'PADAWANOBIWAN']",88,95.0,62.27,Seen 88 Win % 95% Avg 62.27,https://swgoh.gg/gac/counters/QUEENAMIDALA/,1
characters,QUEENAMIDALA,,SITHPALPATINE,"['SITHPALPATINE', 'DARTHBANE']","['QUEENAMIDALA', 'GRANDMASTERYODA', 'MASTERQUIGON', 'PADAWANOBIWAN', 'SHAAKTI']",128,95.0,64.43,Seen 128 Win % 95% Avg 64.43,https://swgoh.gg/gac/counters/QUEENAMIDALA/,1
characters,QUEENAMIDALA,,DARTHBANE,"['DARTHBANE', 'COUNTDOOKU']","['QUEENAMIDALA', 'GRANDMASTERYODA', 'MASTERQUIGON', 'PADAWANOBIWAN', 'PLOKOON']",84,95.0,62.07,Seen 84 Win % 95% Avg 62.07,https://swgoh.gg/gac/counters/QUEENAMIDALA/,1
characters,QUEENAMIDALA,,DARTHBANE,"['DARTHBANE', 'COUNTDOOKU']","['QUEENAMIDALA', 'KIADIMUNDI', 'MASTERQUIGON', 'PADAWANOBIWAN', 'SHAAKTI']",103,95.0,61.96,Seen 103 Win % 95% Avg 61.96,https://swgoh.gg/gac/counters/QUEENAMIDALA/,1
characters,QUEENAMIDALA,,DARTHBANE,"['DARTHBANE', 'SITHASSASSIN']","['QUEENAMIDALA', 'ANAKINKNIGHT', 'MASTERQUIGON', 'PADAWANOBIWAN', 'SHAAKTI']",60,95.0,61.83,Seen 60 Win % 95% Avg 61.83,https://swgoh.gg/gac/counters/QUEENAMIDALA/,1
characters,QUEENAMIDALA,,DARTHBANE,"['DARTHBANE', 'DARTHSIDIOUS']","['QUEENAMIDALA', 'GRANDMASTERYODA', 'MASTERQUIGON', 'PADAWANOBIWAN', 'SHAAKTI']",120,94.0,61.51,Seen 120 Win % 94% Avg 61.51,https://swgoh.gg/gac/counters/QUEENAMIDALA/,1
characters,QUEENAMIDALA,,DARTHBANE,"['DARTHBANE', 'COUNTDOOKU']","['QUEENAMIDALA', 'ANAKINKNIGHT', 'GRANDMASTERYODA', 'MASTERQUIGON', 'PADAWANOBIWAN']",185,94.0,61.11,Seen 185 Win % 94% Avg 61.11,https://swgoh.gg/gac/counters/QUEENAMIDALA/,1
characters,QUEENAMIDALA,,DARTHBANE,"['DARTHBANE', 'COUNTDOOKU']","['QUEENAMIDALA', 'MASTERQUIGON', 'PADAWANOBIWAN', 'PADMEAMIDALA', 'SHAAKTI']",66,93.0,61.23,Seen 66 Win % 93% Avg 61.23,https://swgoh.gg/gac/counters/QUEENAMIDALA/,1
characters,QUEENAMIDALA,,DARTHBANE,"['DARTHBANE', 'COUNTDOOKU']","['QUEENAMIDALA', 'GRANDMASTERYODA', 'MASTERQUIGON', 'PADAWANOBIWAN', 'SHAAKTI']",1308,92.0,60.41,"Seen 1,308 Win % 92% Avg 60.41",https://swgoh.gg/gac/counters/QUEENAMIDALA/,1
characters,QUEENAMIDALA,,JEDIMASTERKENOBI,"['JEDIMASTERKENOBI', 'AHSOKATANO', 'COMMANDERAHSOKA', 'GENERALKENOBI', 'PADMEAMIDALA']","['QUEENAMIDALA', 'GRANDMASTERYODA', 'MASTERQUIGON', 'PADAWANOBIWAN', 'SHAAKTI']",266,92.0,60.48,Seen 266 Win % 92% Avg 60.48,https://swgoh.gg/gac/counters/QUEENAMIDALA/,1
characters,QUEENAMIDALA,,DARTHBANE,"['DARTHBANE', 'COUNTDOOKU']","['QUEENAMIDALA', 'BARRISSOFFEE', 'GRANDMASTERYODA', 'MASTERQUIGON', 'PADAWANOBIWAN']",67,92.0,60.18,Seen 67 Win % 92% Avg 60.18,https://swgoh.gg/gac/counters/QUEENAMIDALA/,1
characters,QUEENAMIDALA,,DARTHBANE,"['DARTHBANE', 'COUNTDOOKU']","['QUEENAMIDALA', 'KIADIMUNDI', 'KITFISTO', 'MASTERQUIGON', 'PADAWANOBIWAN']",115,92.0,60.06,Seen 115 Win % 92% Avg 60.06,https://swgoh.gg/gac/counters/QUEENAMIDALA/,1
characters,QUEENAMIDALA,,JEDIMASTERKENOBI,"['JEDIMASTERKENOBI', 'AHSOKATANO', 'COMMANDERAHSOKA', 'MACEWINDU', 'PADMEAMIDALA']","['QUEENAMIDALA', 'BADBATCHECHO', 'MASTERQUIGON', 'PADAWANOBIWAN', 'SHAAKTI']",63,92.0,59.95,Seen 63 Win % 92% Avg 59.95,https://swgoh.gg/gac/counters/QUEENAMIDALA/,1
characters,QUEENAMIDALA,,DARTHBANE,"['DARTHBANE', 'VADER']","['QUEENAMIDALA', 'GRANDMASTERYODA', 'MASTERQUIGON', 'PADAWANOBIWAN', 'SHAAKTI']",59,91.0,59.93,Seen 59 Win % 91% Avg 59.93,https://swgoh.gg/gac/counters/QUEENAMIDALA/,1
characters,QUEENAMIDALA,,DARTHBANE,"['DARTHBANE', 'SITHASSASSIN']","['QUEENAMIDALA', 'GRANDMASTERYODA', 'MASTERQUIGON', 'PADAWANOBIWAN', 'SHAAKTI']",492,91.0,59.49,Seen 492 Win % 91% Avg 59.49,https://swgoh.gg/gac/counters/QUEENAMIDALA/,1
characters,QUEENAMIDALA,,JEDIMASTERKENOBI,"['JEDIMASTERKENOBI', 'AHSOKATANO', 'COMMANDERAHSOKA', 'GENERALKENOBI', 'PADMEAMIDALA']","['QUEENAMIDALA', 'BADBATCHECHO', 'GRANDMASTERYODA', 'MASTERQUIGON', 'PADAWANOBIWAN']",79,91.0,59.32,Seen 79 Win % 91% Avg 59.32,https://swgoh.gg/gac/counters/QUEENAMIDALA/,1
characters,QUEENAMIDALA,,DARTHBANE,"['DARTHBANE', 'SITHASSASSIN']","['QUEENAMIDALA', 'BADBATCHECHO', 'GRANDMASTERYODA', 'MASTERQUIGON', 'PADAWANOBIWAN']",130,90.0,59.06,Seen 130 Win % 90% Avg 59.06,https://swgoh.gg/gac/counters/QUEENAMIDALA/,1
characters,QUEENAMIDALA,,JEDIMASTERKENOBI,"['JEDIMASTERKENOBI', 'AHSOKATANO', 'COMMANDERAHSOKA', 'MACEWINDU', 'PADMEAMIDALA']","['QUEENAMIDALA', 'GRANDMASTERYODA', 'MACEWINDU', 'MASTERQUIGON', 'PADAWANOBIWAN']",97,90.0,59.21,Seen 97 Win % 90% Avg 59.21,https://swgoh.gg/gac/counters/QUEENAMIDALA/,1
characters,QUEENAMIDALA,,JEDIMASTERKENOBI,"['JEDIMASTERKENOBI', 'AHSOKATANO', 'COMMANDERAHSOKA', 'GENERALKENOBI', 'PADMEAMIDALA']","['QUEENAMIDALA', 'BADBATCHECHO', 'MASTERQUIGON', 'PADAWANOBIWAN', 'SHAAKTI']",140,89.0,58.16,Seen 140 Win % 89% Avg 58.16,https://swgoh.gg/gac/counters/QUEENAMIDALA/,1
characters,QUEENAMIDALA,,DARTHBANE,"['DARTHBANE', 'COUNTDOOKU']","['QUEENAMIDALA', 'KELLERANBEQ', 'MASTERQUIGON', 'PADAWANOBIWAN', 'SHAAKTI']",130,89.0,58.09,Seen 130 Win % 89% Avg 58.09,https://swgoh.gg/gac/counters/QUEENAMIDALA/,1
characters,QUEENAMIDALA,,DARTHBANE,"['DARTHBANE', 'SITHTROOPER']","['QUEENAMIDALA', 'BADBATCHECHO', 'GRANDMASTERYODA', 'MASTERQUIGON', 'PADAWANOBIWAN']",89,88.0,57.91,Seen 89 Win % 88% Avg 57.91,https://swgoh.gg/gac/counters/QUEENAMIDALA/,1
characters,QUEENAMIDALA,,DARTHBANE,"['DARTHBANE', 'MAUL']","['QUEENAMIDALA', 'GRANDMASTERYODA', 'MASTERQUIGON', 'PADAWANOBIWAN', 'SHAAKTI']",84,88.0,57.48,Seen 84 Win % 88% Avg 57.48,https://swgoh.gg/gac/counters/QUEENAMIDALA/,1
characters,QUEENAMIDALA,,DARTHBANE,"['DARTHBANE', 'COUNTDOOKU']","['QUEENAMIDALA', 'GRANDMASTERYODA', 'KIADIMUNDI', 'MASTERQUIGON', 'PADAWANOBIWAN']",124,87.0,56.58,Seen 124 Win % 87% Avg 56.58,https://swgoh.gg/gac/counters/QUEENAMIDALA/,1
characters,QUEENAMIDALA,,DARTHBANE,"['DARTHBANE', 'SITHTROOPER']","['QUEENAMIDALA', 'GRANDMASTERYODA', 'MASTERQUIGON', 'PADAWANOBIWAN', 'SHAAKTI']",359,86.0,56.62,Seen 359 Win % 86% Avg 56.62,https://swgoh.gg/gac/counters/QUEENAMIDALA/,1
characters,QUEENAMIDALA,,DARTHBANE,"['DARTHBANE', 'COUNTDOOKU']","['QUEENAMIDALA', 'GRANDMASTERYODA', 'MASTERQUIGON', 'PADAWANOBIWAN', 'PADMEAMIDALA']",83,86.0,56.42,Seen 83 Win % 86% Avg 56.42,https://swgoh.gg/gac/counters/QUEENAMIDALA/,1
characters,QUEENAMIDALA,,JEDIMASTERKENOBI,"['JEDIMASTERKENOBI', 'AHSOKATANO', 'COMMANDERAHSOKA', 'GENERALKENOBI', 'PADMEAMIDALA']","['QUEENAMIDALA', 'GRANDMASTERYODA', 'MACEWINDU', 'MASTERQUIGON', 'PADAWANOBIWAN']",133,84.0,55.48,Seen 133 Win % 84% Avg 55.48,https://swgoh.gg/gac/counters/QUEENAMIDALA/,1
characters,QUEENAMIDALA,,DARTHBANE,"['DARTHBANE', 'COUNTDOOKU']","['QUEENAMIDALA', 'ANAKINKNIGHT', 'MACEWINDU', 'MASTERQUIGON', 'PADAWANOBIWAN']",85,81.0,53.08,Seen 85 Win % 81% Avg 53.08,https://swgoh.gg/gac/counters/QUEENAMIDALA/,1
characters,QUEENAMIDALA,,DARTHBANE,"['DARTHBANE', 'COUNTDOOKU']","['QUEENAMIDALA', 'GRANDMASTERYODA', 'KELLERANBEQ', 'MASTERQUIGON', 'PADAWANOBIWAN']",143,81.0,52.81,Seen 143 Win % 81% Avg 52.81,https://swgoh.gg/gac/counters/QUEENAMIDALA/,1
characters,QUEENAMIDALA,,GENERALSKYWALKER,"['GENERALSKYWALKER', 'ARCTROOPER501ST', 'CT210408', 'CT5555', 'CT7567']","['QUEENAMIDALA', 'GRANDMASTERYODA', 'MASTERQUIGON', 'PADAWANOBIWAN', 'SHAAKTI']",323,81.0,48.06,Seen 323 Win % 81% Avg 48.06,https://swgoh.gg/gac/counters/QUEENAMIDALA/,1
characters,QUEENAMIDALA,,THIRDSISTER,"['THIRDSISTER', 'EIGHTHBROTHER', 'FIFTHBROTHER', 'GRANDINQUISITOR', 'SEVENTHSISTER']","['QUEENAMIDALA', 'GRANDMASTERYODA', 'MASTERQUIGON', 'PADAWANOBIWAN', 'SHAAKTI']",87,80.0,50.68,Seen 87 Win % 80% Avg 50.68,https://swgoh.gg/gac/counters/QUEENAMIDALA/,1
characters,QUEENAMIDALA,,DARTHTRAYA,"['DARTHTRAYA', 'DARTHNIHILUS', 'DARTHSION', 'DARTHTALON', 'SAVAGEOPRESS']","['QUEENAMIDALA', 'GRANDMASTERYODA', 'MASTERQUIGON', 'PADAWANOBIWAN', 'SHAAKTI']",211,79.0,50.58,Seen 211 Win % 79% Avg 50.58,https://swgoh.gg/gac/counters/QUEENAMIDALA/,1
characters,QUEENAMIDALA,,EMPERORPALPATINE,"['EMPERORPALPATINE', 'GRANDMOFFTARKIN', 'MARAJADE', 'ROYALGUARD', 'VADERDUELSEND']","['QUEENAMIDALA', 'GRANDMASTERYODA', 'MASTERQUIGON', 'PADAWANOBIWAN', 'SHAAKTI']",87,78.0,49.03,Seen 87 Win % 78% Avg 49.03,https://swgoh.gg/gac/counters/QUEENAMIDALA/,1
characters,QUEENAMIDALA,,SITHPALPATINE,"['SITHPALPATINE', 'DARTHBANE']","['QUEENAMIDALA', 'GRANDMASTERYODA', 'MACEWINDU', 'MASTERQUIGON', 'PADAWANOBIWAN']",107,76.0,51.79,Seen 107 Win % 76% Avg 51.79,https://swgoh.gg/gac/counters/QUEENAMIDALA/,1
characters,QUEENAMIDALA,,DARTHTRAYA,"['DARTHTRAYA', 'DARTHNIHILUS', 'DARTHSION', 'DARTHTALON', 'SAVAGEOPRESS']","['QUEENAMIDALA', 'BADBATCHECHO', 'MASTERQUIGON', 'PADAWANOBIWAN', 'SHAAKTI']",136,75.0,47.9,Seen 136 Win % 75% Avg 47.9,https://swgoh.gg/gac/counters/QUEENAMIDALA/,1
characters,DARTHMALGUS,,MAZKANATA,"['MAZKANATA', 'HONDO', 'ITHANO', 'KIX', 'QUIGGOLD']","['DARTHMALGUS', 'BASTILASHANDARK', 'DARTHMALAK', 'DARTHREVAN', 'DARTHTALON']",56,100.0,64.95,Seen 56 Win % 100% Avg 64.95,https://swgoh.gg/gac/counters/DARTHMALGUS/,1
characters,DARTHMALGUS,,MAZKANATA,"['MAZKANATA', 'BRUTUS', 'ITHANO', 'KIX', 'QUIGGOLD']","['DARTHMALGUS', 'BASTILASHANDARK', 'DARTHMALAK', 'DARTHREVAN', 'SITHMARAUDER']",53,100.0,64.94,Seen 53 Win % 100% Avg 64.94,https://swgoh.gg/gac/counters/DARTHMALGUS/,1
characters,DARTHMALGUS,,MAZKANATA,"['MAZKANATA', 'ITHANO', 'KIX', 'QUIGGOLD']","['DARTHMALGUS', 'BASTILASHANDARK', 'DARTHMALAK', 'DARTHREVAN', 'SITHMARAUDER']",50,100.0,66.0,Seen 50 Win % 100% Avg 66,https://swgoh.gg/gac/counters/DARTHMALGUS/,1
characters,DARTHMALGUS,,SITHPALPATINE,"['SITHPALPATINE', 'SITHTROOPER', 'WATTAMBOR']","['DARTHMALGUS', 'BASTILASHANDARK', 'DARTHMALAK', 'DARTHREVAN', 'DARTHTALON']",33,100.0,61.03,Seen 33 Win % 100% Avg 61.03,https://swgoh.gg/gac/counters/DARTHMALGUS/,1
characters,DARTHMALGUS,,MAZKANATA,"['MAZKANATA', 'HONDO', 'ITHANO', 'KIX', 'QUIGGOLD']","['DARTHMALGUS', 'BASTILASHANDARK', 'DARTHMALAK', 'DARTHREVAN', 'HK47']",32,100.0,64.78,Seen 32 Win % 100% Avg 64.78,https://swgoh.gg/gac/counters/DARTHMALGUS/,1
characters,DARTHMALGUS,,DARTHBANE,"['DARTHBANE', 'SITHTROOPER']","['DARTHMALGUS', 'BASTILASHANDARK', 'DARTHMALAK', 'DARTHREVAN', 'SITHMARAUDER']",29,100.0,64.9,Seen 29 Win % 100% Avg 64.9,https://swgoh.gg/gac/counters/DARTHMALGUS/,1
characters,DARTHMALGUS,,JEDIMASTERKENOBI,"['JEDIMASTERKENOBI', 'AHSOKATANO', 'COMMANDERAHSOKA', 'GENERALKENOBI', 'GENERALSKYWALKER']","['DARTHMALGUS', 'BASTILASHANDARK', 'DARTHMALAK', 'DARTHREVAN', 'SITHMARAUDER']",28,100.0,63.96,Seen 28 Win % 100% Avg 63.96,https://swgoh.gg/gac/counters/DARTHMALGUS/,1
characters,DARTHMALGUS,,MAZKANATA,"['MAZKANATA', 'ITHANO', 'KIX', 'QUIGGOLD', 'SM33']","['DARTHMALGUS', 'BASTILASHANDARK', 'DARTHMALAK', 'DARTHREVAN', 'DARTHTALON']",28,100.0,64.75,Seen 28 Win % 100% Avg 64.75,https://swgoh.gg/gac/counters/DARTHMALGUS/,1
characters,DARTHMALGUS,,JABBATHEHUTT,"['JABBATHEHUTT', 'BOBAFETT', 'BOUSHH', 'EMBO', 'KRRSANTAN']","['DARTHMALGUS', 'BASTILASHANDARK', 'DARTHMALAK', 'DARTHREVAN', 'SITHMARAUDER']",24,100.0,63.71,Seen 24 Win % 100% Avg 63.71,https://swgoh.gg/gac/counters/DARTHMALGUS/,1
characters,DARTHMALGUS,,SITHPALPATINE,"['SITHPALPATINE', 'MAUL', 'SITHASSASSIN', 'SITHTROOPER', 'WATTAMBOR']","['DARTHMALGUS', 'BASTILASHANDARK', 'DARTHMALAK', 'DARTHREVAN', 'SITHMARAUDER']",24,100.0,54.08,Seen 24 Win % 100% Avg 54.08,https://swgoh.gg/gac/counters/DARTHMALGUS/,1
characters,DARTHMALGUS,,MAZKANATA,"['MAZKANATA', 'HONDO', 'ITHANO', 'KIX', 'QUIGGOLD']","['DARTHMALGUS', 'BASTILASHANDARK', 'DARTHMALAK', 'DARTHREVAN', 'SITHMARAUDER']",632,99.0,64.66,Seen 632 Win % 99% Avg 64.66,https://swgoh.gg/gac/counters/DARTHMALGUS/,1
characters,DARTHMALGUS,,SUPREMELEADERKYLOREN,"['SUPREMELEADERKYLOREN', 'DARKREY', 'FOSITHTROOPER', 'GENERALHUX', 'KYLORENUNMASKED']","['DARTHMALGUS', 'BASTILASHANDARK', 'DARTHMALAK', 'DARTHREVAN', 'SITHMARAUDER']",145,99.0,60.78,Seen 145 Win % 99% Avg 60.78,https://swgoh.gg/gac/counters/DARTHMALGUS/,1
characters,DARTHMALGUS,,SITHPALPATINE,"['SITHPALPATINE', 'WATTAMBOR']","['DARTHMALGUS', 'BASTILASHANDARK', 'DARTHMALAK', 'DARTHREVAN', 'DARTHTALON']",111,99.0,64.44,Seen 111 Win % 99% Avg 64.44,https://swgoh.gg/gac/counters/DARTHMALGUS/,1
characters,DARTHMALGUS,,MAZKANATA,"['MAZKANATA', 'HONDO', 'ITHANO', 'KIX', 'QUIGGOLD']","['DARTHMALGUS', 'BASTILASHANDARK', 'DARTHMALAK', 'DARTHREVAN', 'SITHTROOPER']",67,98.0,64.01,Seen 67 Win % 98% Avg 64.01,https://swgoh.gg/gac/counters/DARTHMALGUS/,1
characters,DARTHMALGUS,,MAZKANATA,"['MAZKANATA', 'ITHANO', 'KIX', 'QUIGGOLD', 'SM33']","['DARTHMALGUS', 'BASTILASHANDARK', 'DARTHMALAK', 'DARTHREVAN', 'SITHMARAUDER']",327,98.0,64.04,Seen 327 Win % 98% Avg 64.04,https://swgoh.gg/gac/counters/DARTHMALGUS/,1
characters,DARTHMALGUS,,DARTHBANE,"['DARTHBANE', 'COUNTDOOKU']","['DARTHMALGUS', 'BASTILASHANDARK', 'DARTHMALAK', 'DARTHREVAN', 'SITHMARAUDER']",185,98.0,63.92,Seen 185 Win % 98% Avg 63.92,https://swgoh.gg/gac/counters/DARTHMALGUS/,1
characters,DARTHMALGUS,,MAZKANATA,"['MAZKANATA', 'ENFYSNEST', 'ITHANO', 'KIX', 'QUIGGOLD']","['DARTHMALGUS', 'BASTILASHANDARK', 'DARTHMALAK', 'DARTHREVAN', 'SITHMARAUDER']",343,98.0,63.81,Seen 343 Win % 98% Avg 63.81,https://swgoh.gg/gac/counters/DARTHMALGUS/,1
characters,DARTHMALGUS,,SITHPALPATINE,"['SITHPALPATINE', 'DARTHBANE']","['DARTHMALGUS', 'BASTILASHANDARK', 'DARTHMALAK', 'DARTHREVAN', 'SITHMARAUDER']",107,98.0,66.4,Seen 107 Win % 98% Avg 66.4,https://swgoh.gg/gac/counters/DARTHMALGUS/,1
characters,DARTHMALGUS,,DARTHBANE,"['DARTHBANE', 'SITHASSASSIN']","['DARTHMALGUS', 'BASTILASHANDARK', 'DARTHMALAK', 'DARTHREVAN', 'SITHMARAUDER']",95,97.0,63.6,Seen 95 Win % 97% Avg 63.6,https://swgoh.gg/gac/counters/DARTHMALGUS/,1
characters,DARTHMALGUS,,MAZKANATA,"['MAZKANATA', 'ITHANO', 'KIX', 'QUIGGOLD', 'SM33']","['DARTHMALGUS', 'BASTILASHANDARK', 'DARTHMALAK', 'DARTHREVAN', 'SITHTROOPER']",38,97.0,63.32,Seen 38 Win % 97% Avg 63.32,https://swgoh.gg/gac/counters/DARTHMALGUS/,1
characters,DARTHMALGUS,,MAZKANATA,"['MAZKANATA', 'ENFYSNEST', 'ITHANO', 'KIX', 'QUIGGOLD']","['DARTHMALGUS', 'BASTILASHANDARK', 'DARTHMALAK', 'DARTHREVAN', 'SITHTROOPER']",37,97.0,63.14,Seen 37 Win % 97% Avg 63.14,https://swgoh.gg/gac/counters/DARTHMALGUS/,1
characters,DARTHMALGUS,,SITHPALPATINE,"['SITHPALPATINE', 'COUNTDOOKU', 'DARTHSIDIOUS', 'MAUL', 'WATTAMBOR']","['DARTHMALGUS', 'BASTILASHANDARK', 'DARTHMALAK', 'DARTHREVAN', 'SITHMARAUDER']",35,97.0,51.54,Seen 35 Win % 97% Avg 51.54,https://swgoh.gg/gac/counters/DARTHMALGUS/,1
characters,DARTHMALGUS,,SITHPALPATINE,"['SITHPALPATINE', 'COUNTDOOKU', 'DARTHSIDIOUS', 'SITHTROOPER', 'WATTAMBOR']","['DARTHMALGUS', 'BASTILASHANDARK', 'DARTHMALAK', 'DARTHREVAN', 'SITHMARAUDER']",34,97.0,52.88,Seen 34 Win % 97% Avg 52.88,https://swgoh.gg/gac/counters/DARTHMALGUS/,1
characters,DARTHMALGUS,,MAZKANATA,"['MAZKANATA', 'ENFYSNEST', 'ITHANO', 'KIX', 'QUIGGOLD']","['DARTHMALGUS', 'BASTILASHANDARK', 'DARTHMALAK', 'DARTHREVAN', 'DARTHTALON']",33,96.0,63.0,Seen 33 Win % 96% Avg 63,https://swgoh.gg/gac/counters/DARTHMALGUS/,1
characters,DARTHMALGUS,,SITHPALPATINE,"['SITHPALPATINE', 'DARTHSIDIOUS', 'SITHASSASSIN', 'SITHTROOPER', 'WATTAMBOR']","['DARTHMALGUS', 'BASTILASHANDARK', 'DARTHMALAK', 'DARTHREVAN', 'SITHMARAUDER']",33,96.0,52.15,Seen 33 Win % 96% Avg 52.15,https://swgoh.gg/gac/counters/DARTHMALGUS/,1
characters,DARTHMALGUS,,SITHPALPATINE,"['SITHPALPATINE', 'SITHTROOPER', 'WATTAMBOR']","['DARTHMALGUS', 'BASTILASHANDARK', 'DARTHMALAK', 'DARTHREVAN', 'HK47']",33,96.0,59.73,Seen 33 Win % 96% Avg 59.73,https://swgoh.gg/gac/counters/DARTHMALGUS/,1
